X.1,X,collar_id,masterID,x_,y_,t_,temp_c,fate,sl_,speed,julian,week,avg.bc,NDVI,total_precipitation
6491,X21819.1.10199,21819.1,R02M,20.005749,15.0089108,2018-03-23T07:00:08Z,28,mortality,0.00293259187750522,8.07654056046604e-7,82,12,2.5,1434,0
6492,X21819.1.10200,21819.1,R02M,20.0046764,15.0061814,2018-03-23T08:00:39Z,28,mortality,1.74000000008334e-5,4.87531521457927e-9,82,12,2.5,1355,0
6493,X21819.1.10201,21819.1,R02M,20.0046764,15.0061988,2018-03-23T09:00:08Z,27,mortality,0.00336839854233264,9.35666261759067e-7,82,12,2.5,1355,0
6494,X21819.1.10202,21819.1,R02M,20.0079921,15.0067923,2018-03-23T10:00:08Z,28,mortality,0.00877185996240425,2.43662776733452e-6,82,12,2.5,1376,0
6495,X21819.1.10203,21819.1,R02M,20.0167633,15.0068999,2018-03-23T11:00:08Z,28,mortality,0.00866989895038993,2.38774413395481e-6,82,12,2.5,1410,0
6496,X21819.1.10204,21819.1,R02M,20.0235974,15.0122349,2018-03-23T12:00:39Z,31,mortality,3.77160443306792e-5,1.05676784339252e-8,82,12,2.5,1344,0
6497,X21819.1.10205,21819.1,R02M,20.0236323,15.0122492,2018-03-23T13:00:08Z,34,mortality,7.76659513567658e-6,2.15738753768794e-9,82,12,2.5,1344,0
6498,X21819.1.10206,21819.1,R02M,20.0236387,15.0122536,2018-03-23T14:00:08Z,38,mortality,9.73671345990019e-4,2.70314088281516e-7,82,12,2.5,1344,0
6499,X21819.1.10207,21819.1,R02M,20.0234577,15.0132103,2018-03-23T15:00:10Z,41,mortality,3.76183465856188e-5,1.03660365350286e-8,82,12,2.5,1457,0
6500,X21819.1.10208,21819.1,R02M,20.0234752,15.0132436,2018-03-23T16:00:39Z,42,mortality,3.22397270457424e-5,9.03073586715472e-9,82,12,2.5,1457,0
6501,X21819.1.10209,21819.1,R02M,20.0234736,15.0132114,2018-03-23T17:00:09Z,42,mortality,3.10464168638177e-5,8.62400468439381e-9,82,12,2.5,1457,0
6502,X21819.1.10210,21819.1,R02M,20.0235038,15.0132186,2018-03-23T18:00:09Z,43,mortality,0.00107040856685618,2.97253142698189e-7,82,12,2.5,1457,0
6503,X21819.1.10211,21819.1,R02M,20.0238281,15.0142387,2018-03-23T19:00:10Z,43,mortality,0.00128627108340325,3.54442293580395e-7,82,12,2.5,1457,0
6504,X21819.1.10212,21819.1,R02M,20.024154,15.015483,2018-03-23T20:00:39Z,44,mortality,1.25232583619537e-4,3.50988182790183e-8,82,12,2.5,1386,0
6505,X21819.1.10213,21819.1,R02M,20.0242732,15.0154446,2018-03-23T21:00:07Z,42,mortality,0.00262873515021827,7.30001430218904e-7,82,12,2.5,1386,0
6506,X21819.1.10214,21819.1,R02M,20.02165,15.0152741,2018-03-23T22:00:08Z,40,mortality,0.00444886200842502,1.23510883076764e-6,82,12,2.5,1359,0
6507,X21819.1.10215,21819.1,R02M,20.0177749,15.0130887,2018-03-23T23:00:10Z,38,mortality,0.00746524096463007,2.05710690675946e-6,82,12,2.5,1400,0
6508,X21819.1.10216,21819.1,R02M,20.0107204,15.0106466,2018-03-24T00:00:39Z,37,mortality,0.0168647603828228,4.72534614256734e-6,82,12,2.5,1384,0
6509,X21819.1.10217,21819.1,R02M,19.9955078,15.0033667,2018-03-24T01:00:08Z,35,mortality,0.0105437292245181,2.92718745822268e-6,82,12,2.5,1320,0
6510,X21819.1.10218,21819.1,R02M,19.9856118,14.9997281,2018-03-24T02:00:10Z,35,mortality,0.00375054182352323,1.03377668785094e-6,82,12,2.5,1295,0
6511,X21819.1.10219,21819.1,R02M,19.9878899,14.9967487,2018-03-24T03:00:38Z,34,mortality,0.0072056376296635,2.00156600823986e-6,82,12,2.5,1259,0
6512,X21819.1.10220,21819.1,R02M,19.9949133,14.998359,2018-03-24T04:00:38Z,33,mortality,0.00650336606535409,1.80598891012332e-6,82,12,2.5,1294,0
6513,X21819.1.10221,21819.1,R02M,20.0004786,15.0017237,2018-03-24T05:00:39Z,32,mortality,0.00573195537491357,1.60558974087215e-6,83,12,2.5,1343,0
6514,X21819.1.10222,21819.1,R02M,20.0047955,15.0054946,2018-03-24T06:00:09Z,32,mortality,7.77804602711721e-4,2.15996834965765e-7,83,12,2.5,1366,0
6515,X21819.1.10223,21819.1,R02M,20.0055707,15.005431,2018-03-24T07:00:10Z,31,mortality,0.00188635851576703,5.19801189244152e-7,83,12,2.5,1389,0
6516,X21819.1.10224,21819.1,R02M,20.0074454,15.0052216,2018-03-24T08:00:39Z,32,mortality,0.00228821023946523,6.41134838740608e-7,83,12,2.5,1389,0
6517,X21819.1.10225,21819.1,R02M,20.0093837,15.0064377,2018-03-24T09:00:08Z,30,mortality,0.00589836016618287,1.63843337949524e-6,83,12,2.5,1376,0
6518,X21819.1.10226,21819.1,R02M,20.0145109,15.0093536,2018-03-24T10:00:08Z,29,mortality,0.00413856029314538,1.14960008142927e-6,83,12,2.5,1374,0
6519,X21819.1.10227,21819.1,R02M,20.018467,15.0105689,2018-03-24T11:00:08Z,29,mortality,0.00968559744465798,2.66747382116717e-6,83,12,2.5,1373,0
6520,X21819.1.10228,21819.1,R02M,20.0276839,15.0135454,2018-03-24T12:00:39Z,30,mortality,0,0,83,12,2.5,1349,0
6521,X21819.1.10229,21819.1,R02M,20.0276839,15.0135454,2018-03-24T13:00:10Z,32,mortality,5.32738209615996e-5,1.48065094390216e-8,83,12,2.5,1349,0
6522,X21819.1.10230,21819.1,R02M,20.02773,15.0135187,2018-03-24T14:00:08Z,32,mortality,2.28667881421337e-5,6.3413167338141e-9,83,12,2.5,1349,0
6523,X21819.1.10231,21819.1,R02M,20.0277205,15.0135395,2018-03-24T15:00:14Z,35,mortality,2.86573201817171e-4,7.90546763633576e-8,83,12,2.5,1349,0
6524,X21819.1.10232,21819.1,R02M,20.0274837,15.0137009,2018-03-24T16:00:39Z,38,mortality,1.75729906411248e-5,4.92102790286329e-9,83,12,2.5,1349,0
6525,X21819.1.10233,21819.1,R02M,20.0274662,15.0137025,2018-03-24T17:00:10Z,42,mortality,5.1227043640103e-5,1.4229734344473e-8,83,12,2.5,1349,1.8626451e-9
6526,X21819.1.10234,21819.1,R02M,20.0274948,15.01366,2018-03-24T18:00:10Z,41,mortality,1.75000000002257e-5,4.8611111111738e-9,83,12,2.5,1349,1.8626451e-9
6527,X21819.1.10235,21819.1,R02M,20.0274948,15.0136775,2018-03-24T19:00:10Z,42,mortality,8.48763806921939e-6,2.33883661317702e-9,83,12,2.5,1349,1.8626451e-9
6528,X21819.1.10236,21819.1,R02M,20.0274996,15.0136845,2018-03-24T20:00:39Z,42,mortality,8.0877994534863e-5,2.26612481184822e-8,83,12,2.5,1349,1.8626451e-9
6529,X21819.1.10237,21819.1,R02M,20.0275774,15.0136624,2018-03-24T21:00:08Z,41,mortality,2.26433213134902e-5,6.28806479130525e-9,83,12,2.5,1349,1.8626451e-9
6530,X21819.1.10238,21819.1,R02M,20.027598,15.013653,2018-03-24T22:00:09Z,39,mortality,6.41641683496221e-4,1.78233800971173e-7,83,12,2.5,1349,1.8626451e-9
6531,X21819.1.10239,21819.1,R02M,20.0280333,15.0131816,2018-03-24T23:00:09Z,36,mortality,0.00304373386813012,8.38494178548243e-7,83,12,2.5,1349,1.8626451e-9
6532,X21819.1.10240,21819.1,R02M,20.0272252,15.0161161,2018-03-25T00:00:39Z,34,mortality,0.00157194455691058,4.40443977839893e-7,83,12,2.5,1399,1.8626451e-9
6533,X21819.1.10241,21819.1,R02M,20.0267664,15.0176196,2018-03-25T01:00:08Z,33,mortality,0.00128124624487236,3.55704121286053e-7,83,12,2.5,1370,1.8626451e-9
6534,X21819.1.10242,21819.1,R02M,20.0274927,15.0186751,2018-03-25T02:00:10Z,31,mortality,1.74000000008334e-5,4.83467629920351e-9,83,12,2.5,1370,1.8626451e-9
6535,X21819.1.10243,21819.1,R02M,20.0274927,15.0186925,2018-03-25T03:00:09Z,30,mortality,3.61038017387933e-4,9.94595089222955e-8,83,12,2.5,1370,1.8626451e-9
6536,X21819.1.10244,21819.1,R02M,20.0273721,15.0190328,2018-03-25T04:00:39Z,29,mortality,0.00818194857047946,2.27276349179985e-6,83,12,2.5,1370,1.8626451e-9
6537,X21819.1.10245,21819.1,R02M,20.0353626,15.0207924,2018-03-25T05:00:39Z,28,mortality,4.61052448209345e-4,1.29182529618757e-7,84,12,2.5,1362,1.8626451e-9
6538,X21819.1.10246,21819.1,R02M,20.0354832,15.0203474,2018-03-25T06:00:08Z,27,mortality,7.68439978342603e-6,2.13396272797168e-9,84,12,2.5,1362,1.8626451e-9
6539,X21819.1.10247,21819.1,R02M,20.0354769,15.020343,2018-03-25T07:00:09Z,26,mortality,0,0,84,12,2.5,1362,1.8626451e-9
6540,X21819.1.10248,21819.1,R02M,20.0354769,15.020343,2018-03-25T08:00:39Z,26,mortality,1.26657017162219e-5,3.54880967111849e-9,84,12,2.5,1362,1.8626451e-9
6541,X21819.1.10249,21819.1,R02M,20.0354658,15.0203491,2018-03-25T09:00:08Z,25,mortality,0.0031501037522582,8.74785824009499e-7,84,12,2.5,1362,1.8626451e-9
6542,X21819.1.10250,21819.1,R02M,20.0384307,15.0214133,2018-03-25T10:00:09Z,25,mortality,0.0092519985840906,2.57071369382901e-6,84,12,2.5,1336,1.8626451e-9
6543,X21819.1.10251,21819.1,R02M,20.0475779,15.0228019,2018-03-25T11:00:08Z,25,mortality,0.00689120058335304,1.89787953273287e-6,84,12,2.5,1348,1.8626451e-9
6544,X21819.1.10252,21819.1,R02M,20.0542361,15.0210251,2018-03-25T12:00:39Z,27,mortality,0.00581324212896942,1.62881539057703e-6,84,12,2.5,1183,1.8626451e-9
6545,X21819.1.10253,21819.1,R02M,20.0491495,15.0238394,2018-03-25T13:00:08Z,34,mortality,0.00356148723569045,9.89027280113982e-7,84,12,2.5,1379,1.8626451e-9
6546,X21819.1.10254,21819.1,R02M,20.0456508,15.0231736,2018-03-25T14:00:09Z,34,mortality,0.00631938303080194,1.75587191742204e-6,84,12,2.5,1350,1.8626451e-9
6547,X21819.1.10255,21819.1,R02M,20.0470391,15.0170086,2018-03-25T15:00:08Z,38,mortality,2.28711608801842e-5,6.2988600606401e-9,84,12,2.5,1335,1.8626451e-9
6548,X21819.1.10256,21819.1,R02M,20.0470169,15.0170031,2018-03-25T16:00:39Z,40,mortality,2.3644449666836e-5,6.62495087330792e-9,84,12,2.5,1335,1.8626451e-9
6549,X21819.1.10257,21819.1,R02M,20.0470344,15.017019,2018-03-25T17:00:08Z,42,mortality,2.95925666344647e-5,8.21787465550257e-9,84,12,2.5,1335,4.2840838e-8
6550,X21819.1.10258,21819.1,R02M,20.047063,15.0170114,2018-03-25T18:00:09Z,43,mortality,0.00247018809405281,6.86163359459113e-7,84,12,2.5,1335,4.2840838e-8
6551,X21819.1.10259,21819.1,R02M,20.0458469,15.0148613,2018-03-25T19:00:09Z,44,mortality,3.12166622181248e-5,8.59963146504816e-9,84,12,2.5,1157,4.2840838e-8
6552,X21819.1.10260,21819.1,R02M,20.0458231,15.0148411,2018-03-25T20:00:39Z,44,mortality,6.20928337237677e-5,1.73589135375364e-8,84,12,2.5,1157,4.2840838e-8
6553,X21819.1.10261,21819.1,R02M,20.0458835,15.0148555,2018-03-25T21:00:16Z,41,mortality,5.07098609728914e-5,1.407825124178e-8,84,12,2.5,1157,4.2840838e-8
6554,X21819.1.10262,21819.1,R02M,20.0458517,15.014816,2018-03-25T22:00:18Z,40,mortality,0.00337595772781713,9.3258500768429e-7,84,12,2.5,1157,4.2840838e-8
6555,X21819.1.10263,21819.1,R02M,20.04526,15.0181397,2018-03-25T23:00:38Z,37,mortality,0.00119969193128852,3.35954055247415e-7,84,12,2.5,1356,4.2840838e-8
6556,X21819.1.10264,21819.1,R02M,20.0458148,15.0192034,2018-03-26T00:00:09Z,34,mortality,9.76994779924789e-4,2.69218732412452e-7,84,12,2.5,1385,4.2840838e-8
6557,X21819.1.10265,21819.1,R02M,20.0457754,15.0201796,2018-03-26T01:00:38Z,34,mortality,2.8058866690791e-5,7.8596265240311e-9,84,12,2.5,1385,4.2840838e-8
6558,X21819.1.10266,21819.1,R02M,20.0457993,15.0201649,2018-03-26T02:00:08Z,33,mortality,0.0066125471045567,1.83630855444507e-6,84,12,2.5,1385,4.2840838e-8
6559,X21819.1.10267,21819.1,R02M,20.0400104,15.0169689,2018-03-26T03:00:09Z,32,mortality,0.00986921423113227,2.71879179920999e-6,84,12,2.5,1345,4.2840838e-8
6560,X21819.1.10268,21819.1,R02M,20.0383381,15.0072424,2018-03-26T04:00:39Z,31,mortality,0.013056277298679,3.65722053184286e-6,84,12,2.5,1216,4.2840838e-8
6561,X21819.1.10437,21819.1,R02M,19.9656139,14.9793842,2018-04-02T05:00:10Z,24,mortality,0.00670972400997227,1.86433009446298e-6,92,14,3,1177,0
6562,X21819.1.10438,21819.1,R02M,19.9643262,14.9727992,2018-04-02T06:00:09Z,23,mortality,0,0,92,14,3,1201,0
6563,X21819.1.10439,21819.1,R02M,19.9643262,14.9727992,2018-04-02T07:00:39Z,22,mortality,0,0,92,14,3,1201,0
6564,X21819.1.10440,21819.1,R02M,19.9643262,14.9727992,2018-04-02T08:00:08Z,21,mortality,1.4489996548665e-5,4.02388129649124e-9,92,14,3,1201,0
6565,X21819.1.10441,21819.1,R02M,19.9643198,14.9728122,2018-04-02T09:00:09Z,21,mortality,0.00928706244729821,2.5584194069692e-6,92,14,3,1201,0
6566,X21819.1.10442,21819.1,R02M,19.9674465,14.9640673,2018-04-02T10:00:39Z,21,mortality,0.0265934156582018,7.44913603871198e-6,92,14,3,1193,0
6567,X21819.1.10443,21819.1,R02M,19.9816184,14.9415647,2018-04-02T11:00:09Z,20,mortality,0.0350219918636857,9.72833107324604e-6,92,14,3,1198,0
6568,X21819.1.10444,21819.1,R02M,20.0083265,14.9189104,2018-04-02T12:00:09Z,24,mortality,0.0337293041560295,9.36664930742279e-6,92,14,3,1207,0
6569,X21819.1.10445,21819.1,R02M,20.0336303,14.8966083,2018-04-02T13:00:10Z,29,mortality,0.0326251734458234,8.99012770620651e-6,92,14,3,1254,0
6570,X21819.1.10446,21819.1,R02M,20.0660569,14.8930142,2018-04-02T14:00:39Z,34,mortality,0.0160580440779702,4.49805156245663e-6,92,14,3,1350,0
6571,X21819.1.10447,21819.1,R02M,20.0819854,14.8909786,2018-04-02T15:00:09Z,39,mortality,9.11887054416595e-5,2.53301959560165e-8,92,14,3,1251,0
6572,X21819.1.10448,21819.1,R02M,20.0820377,14.8909039,2018-04-02T16:00:09Z,39,mortality,1.71378907687712e-4,4.76184794908897e-8,92,14,3,1251,0
6573,X21819.1.10449,21819.1,R02M,20.0820569,14.8910742,2018-04-02T17:00:08Z,40,mortality,0.00271785305894076,7.4851364884075e-7,92,14,3,1247,0
6574,X21819.1.10450,21819.1,R02M,20.0831219,14.8935747,2018-04-02T18:00:39Z,39,mortality,2.59470614918975e-5,7.26604914362853e-9,92,14,3,1224,0
6575,X21819.1.10451,21819.1,R02M,20.0831329,14.8935512,2018-04-02T19:00:10Z,40,mortality,1.55331902723595e-5,4.31597395731023e-9,92,14,3,1224,0
6576,X21819.1.10452,21819.1,R02M,20.0831457,14.89356,2018-04-02T20:00:09Z,41,mortality,4.9186278574486e-5,1.36666514516494e-8,92,14,3,1224,0
6577,X21819.1.10453,21819.1,R02M,20.0831934,14.893548,2018-04-02T21:00:08Z,40,mortality,0.00287011446810054,7.90447388625872e-7,92,14,3,1224,0
6578,X21819.1.10454,21819.1,R02M,20.0817393,14.8910735,2018-04-02T22:00:39Z,41,mortality,6.08262221414773e-4,1.7047707999293e-7,92,14,3,1247,0
6579,X21819.1.10455,21819.1,R02M,20.082068,14.8905617,2018-04-02T23:00:07Z,34,mortality,0.00351258478189396,9.751762303981e-7,92,14,3,1251,0
6580,X21819.1.10456,21819.1,R02M,20.0785759,14.8901829,2018-04-03T00:00:09Z,30,mortality,0.00458374461003257,1.27326239167571e-6,92,14,3,1210,0
6581,X21819.1.10457,21819.1,R02M,20.0740087,14.8897938,2018-04-03T01:00:09Z,29,mortality,0.00118989532732783,3.27794856013176e-7,92,14,3,1236,0
6582,X21819.1.10458,21819.1,R02M,20.0728247,14.8899121,2018-04-03T02:00:39Z,27,mortality,0.0049804583283042,1.39508636647177e-6,92,14,3,1256,0
6583,X21819.1.10459,21819.1,R02M,20.0775701,14.8884001,2018-04-03T03:00:09Z,28,mortality,0.010928673489954,3.03489960842932e-6,92,14,3,1232,0
6584,X21819.1.10460,21819.1,R02M,20.0882328,14.8860037,2018-04-03T04:00:10Z,27,mortality,0.0091863193978867,2.53206157604374e-6,92,14,3,1209,0
6585,X21819.1.10461,21819.1,R02M,20.0830546,14.8784159,2018-04-03T05:00:38Z,27,mortality,0.00881028916040815,2.46717702615742e-6,93,14,3,1166,0
6586,X21819.1.10462,21819.1,R02M,20.0807451,14.8869181,2018-04-03T06:00:09Z,26,mortality,0.00407293030261898,1.12201936711267e-6,93,14,3,1263,0
6587,X21819.1.10463,21819.1,R02M,20.0821488,14.8907415,2018-04-03T07:00:39Z,25,mortality,2.80588666938172e-5,7.86182871779691e-9,93,14,3,1251,0
6588,X21819.1.10464,21819.1,R02M,20.0821727,14.8907268,2018-04-03T08:00:08Z,24,mortality,2.73437378588782e-5,7.59337346816944e-9,93,14,3,1251,0
6589,X21819.1.10465,21819.1,R02M,20.0821455,14.8907296,2018-04-03T09:00:09Z,22,mortality,0.00324111188483227,8.92868287832582e-7,93,14,3,1251,0
6590,X21819.1.10466,21819.1,R02M,20.0837,14.8935736,2018-04-03T10:00:39Z,22,mortality,0.0381636504797433,1.06900981735976e-5,93,14,3,1237,0
6591,X21819.1.10467,21819.1,R02M,20.0943115,14.9302323,2018-04-03T11:00:09Z,22,mortality,0.0414558785772299,1.15155218270083e-5,93,14,3,1237,0
6592,X21819.1.10468,21819.1,R02M,20.06798,14.9622517,2018-04-03T12:00:09Z,27,mortality,0.0349400033577546,9.70555648826516e-6,93,14,3,1151,0
6593,X21819.1.10469,21819.1,R02M,20.0411742,14.9846627,2018-04-03T13:00:09Z,32,mortality,0.0316542820234483,8.66528388268499e-6,93,14,3,1197,0
6594,X21819.1.10470,21819.1,R02M,20.0208133,15.0088996,2018-04-03T14:01:02Z,37,mortality,0.00360714127807687,1.01695553371211e-6,93,14,3,1293,0
6595,X21819.1.10471,21819.1,R02M,20.0174819,15.0102828,2018-04-03T15:00:09Z,36,mortality,0.001328024717391,3.687933122441e-7,93,14,3,1289,0
6596,X21819.1.10472,21819.1,R02M,20.0165397,15.0093469,2018-04-03T16:00:10Z,39,mortality,2.79737376852887e-5,7.77264175751283e-9,93,14,3,1384,0
6597,X21819.1.10473,21819.1,R02M,20.0165635,15.0093322,2018-04-03T17:00:09Z,41,mortality,0.0013241447239641,3.64778160871652e-7,93,14,3,1384,0
6598,X21819.1.10474,21819.1,R02M,20.0175105,15.0102577,2018-04-03T18:00:39Z,43,mortality,7.68439978051336e-6,2.15309604385356e-9,93,14,3,1289,0
6599,X21819.1.10475,21819.1,R02M,20.0175042,15.0102533,2018-04-03T19:00:08Z,43,mortality,3.10464168599499e-5,8.62400468331942e-9,93,14,3,1289,0
6600,X21819.1.10476,21819.1,R02M,20.0175344,15.0102605,2018-04-03T20:00:08Z,43,mortality,3.10464168638177e-5,8.62400468439381e-9,93,14,3,1289,0
6601,X21819.1.10477,21819.1,R02M,20.0175646,15.0102677,2018-04-03T21:00:08Z,42,mortality,1.4960511354825e-4,4.12021794404435e-8,93,14,3,1289,0
6602,X21819.1.10478,21819.1,R02M,20.0174406,15.0103514,2018-04-03T22:00:39Z,38,mortality,6.37100996705417e-4,1.78459662942694e-7,93,14,3,1289,0
6603,X21819.1.10479,21819.1,R02M,20.0168704,15.0106356,2018-04-03T23:00:09Z,34,mortality,0.00160251241805063,4.4538977711246e-7,93,14,3,1319,0
6604,X21819.1.10480,21819.1,R02M,20.0184718,15.0105759,2018-04-04T00:00:07Z,30,mortality,0.00315460446965947,8.75792467978753e-7,93,14,3,1289,0
6605,X21819.1.10481,21819.1,R02M,20.0206208,15.0082665,2018-04-04T01:00:09Z,29,mortality,0.00903343592493915,2.48854984158103e-6,93,14,3,1293,0
6606,X21819.1.10482,21819.1,R02M,20.0279778,15.0135084,2018-04-04T02:00:39Z,28,mortality,7.40424486360576e-4,2.07401816907724e-7,93,14,3,1292,0
6607,X21819.1.10483,21819.1,R02M,20.0285467,15.0139823,2018-04-04T03:00:09Z,29,mortality,0.00382276477565742,1.06217415272504e-6,93,14,3,1292,0
6608,X21819.1.10484,21819.1,R02M,20.0312784,15.0166565,2018-04-04T04:00:08Z,27,mortality,0.00153164347352866,4.25338370877162e-7,93,14,3,1279,0
6609,X21819.1.10485,21819.1,R02M,20.0310722,15.0181742,2018-04-04T05:00:09Z,26,mortality,0.00131498358925049,3.6225443230041e-7,94,14,3,1302,0
6610,X21819.1.10486,21819.1,R02M,20.03203,15.0172732,2018-04-04T06:00:39Z,26,mortality,0.00468462103163221,1.30128361989784e-6,94,14,3,1302,0
6611,X21819.1.10487,21819.1,R02M,20.0358215,15.0200246,2018-04-04T07:00:39Z,24,mortality,0.00994476294186895,2.78642839503193e-6,94,14,3,1280,0
6612,X21819.1.10488,21819.1,R02M,20.0451536,15.0234612,2018-04-04T08:00:08Z,23,mortality,0.00255870288427505,7.10750801187513e-7,94,14,3,1261,0
6613,X21819.1.10489,21819.1,R02M,20.0476355,15.0240834,2018-04-04T09:00:08Z,22,mortality,0.0215582154913167,5.93726672853668e-6,94,14,3,1267,0
6614,X21819.1.10490,21819.1,R02M,20.0610006,15.0409988,2018-04-04T10:00:39Z,23,mortality,0.0278097590791419,7.78984848155234e-6,94,14,3,1244,0
6615,X21819.1.10491,21819.1,R02M,20.0827504,15.0583288,2018-04-04T11:00:09Z,23,mortality,0.0237879732032823,6.60777033424507e-6,94,14,3,1222,0
6616,X21819.1.10492,21819.1,R02M,20.100344,15.0743392,2018-04-04T12:00:09Z,28,mortality,0.018390316641373,5.10842128927027e-6,94,14,3,1253,0
6617,X21819.1.10493,21819.1,R02M,20.1186196,15.0763901,2018-04-04T13:00:09Z,31,mortality,3.12814641615112e-5,8.61748324008572e-9,94,14,3,1249,0
6618,X21819.1.10494,21819.1,R02M,20.1186434,15.0764104,2018-04-04T14:00:39Z,34,mortality,3.96815990102489e-4,1.10997479748948e-7,94,14,3,1249,0
6619,X21819.1.10495,21819.1,R02M,20.1182651,15.0762906,2018-04-04T15:00:14Z,37,mortality,7.76659513567658e-6,2.14191812897865e-9,94,14,3,1249,0
6620,X21819.1.10496,21819.1,R02M,20.1182715,15.076295,2018-04-04T16:00:40Z,38,mortality,1.7473408368899e-5,4.89725570877213e-9,94,14,3,1249,0
6621,X21819.1.10497,21819.1,R02M,20.1182889,15.0762934,2018-04-04T17:00:08Z,41,mortality,1.59113167286758e-5,4.41981020240996e-9,94,14,3,1249,0
6622,X21819.1.10498,21819.1,R02M,20.1183,15.0763048,2018-04-04T18:00:08Z,42,mortality,2.58992277884832e-5,7.19023536604199e-9,94,14,3,1249,0
6623,X21819.1.10499,21819.1,R02M,20.1183111,15.0762814,2018-04-04T19:00:10Z,43,mortality,3.10464168638177e-5,8.55508869215148e-9,94,14,3,1249,0
6624,X21819.1.10500,21819.1,R02M,20.1183413,15.0762886,2018-04-04T20:00:39Z,43,mortality,2.9618406439339e-5,8.2964723919717e-9,94,14,3,1249,0
6625,X21819.1.10501,21819.1,R02M,20.1183699,15.0762809,2018-04-04T21:00:09Z,42,mortality,2.9720635928406e-4,8.255732202335e-8,94,14,3,1249,0
6626,X21819.1.10502,21819.1,R02M,20.1186528,15.076372,2018-04-04T22:00:09Z,39,mortality,0.0130979198443891,3.63831106788587e-6,94,14,3,1249,0
6627,X21819.1.10503,21819.1,R02M,20.1305924,15.0817573,2018-04-04T23:00:09Z,35,mortality,0.00871124262662966,2.39979135719825e-6,94,14,3,1232,0
6628,X21819.1.10504,21819.1,R02M,20.1368943,15.0877716,2018-04-05T00:00:39Z,32,mortality,0.00322171041684142,9.02945744630443e-7,94,14,3,1265,0
6629,X21819.1.10505,21819.1,R02M,20.1398594,15.0890316,2018-04-05T01:00:07Z,30,mortality,0.0101392315379424,2.81567107413007e-6,94,14,3,1302,0
6630,X21819.1.10506,21819.1,R02M,20.1440177,15.0982789,2018-04-05T02:00:08Z,29,mortality,0.00276069713840635,7.66434519268836e-7,94,14,3,1389,0
6631,X21819.1.10507,21819.1,R02M,20.1450162,15.1008527,2018-04-05T03:00:10Z,28,mortality,0.00289718463339607,7.98342417579519e-7,94,14,3,1405,0
6632,X21819.1.10508,21819.1,R02M,20.1476904,15.1019673,2018-04-05T04:00:39Z,28,mortality,0.0078003575559066,2.18497410529597e-6,94,14,3,1349,0
6633,X21819.1.10509,21819.1,R02M,20.1453374,15.1094043,2018-04-05T05:00:09Z,26,mortality,0.00210463310341704,5.84620306504735e-7,95,14,3,1349,0
6634,X21819.1.10510,21819.1,R02M,20.1434021,15.1102314,2018-04-05T06:00:09Z,24,mortality,0.00132835718840918,3.65938619396467e-7,95,14,3,1349,0
6635,X21819.1.10511,21819.1,R02M,20.143171,15.1115395,2018-04-05T07:00:39Z,23,mortality,0,0,95,14,3,1281,0
6636,X21819.1.10512,21819.1,R02M,20.143171,15.1115395,2018-04-05T08:00:09Z,22,mortality,3.16227766016101e-6,8.7865453185913e-10,95,14,3,1281,0
6637,X21819.1.10513,21819.1,R02M,20.1431692,15.1115421,2018-04-05T09:00:08Z,22,mortality,0.00399694323827727,1.10078304551839e-6,95,14,3,1281,0
6638,X21819.1.10514,21819.1,R02M,20.1471622,15.1117196,2018-04-05T10:00:39Z,22,mortality,0.0312489054441905,8.75319480229425e-6,95,14,3,1333,0
6639,X21819.1.10515,21819.1,R02M,20.1656187,15.1369357,2018-04-05T11:00:09Z,22,mortality,0.016609482419691,4.61374511658083e-6,95,14,3,1311,0
6640,X21819.1.10516,21819.1,R02M,20.1741236,15.1512025,2018-04-05T12:00:09Z,29,mortality,0.0146383847093895,4.06734779366199e-6,95,14,3,1355,0
6641,X21819.1.10517,21819.1,R02M,20.1618677,15.1431978,2018-04-05T13:00:08Z,32,mortality,8.80490437201756e-4,2.4249254673692e-7,95,14,3,1287,0
6642,X21819.1.10518,21819.1,R02M,20.1627067,15.1429307,2018-04-05T14:00:39Z,34,mortality,1.26657017162219e-5,3.54880967111849e-9,95,14,3,1287,0
6643,X21819.1.10519,21819.1,R02M,20.1627178,15.1429246,2018-04-05T15:00:08Z,36,mortality,1.14634200833401e-5,3.18428335648335e-9,95,14,3,1287,0
6644,X21819.1.10520,21819.1,R02M,20.1627224,15.1429141,2018-04-05T16:00:08Z,38,mortality,7.45147636386922e-5,2.06813110293345e-8,95,14,3,1287,0
6645,X21819.1.10521,21819.1,R02M,20.1626718,15.1429688,2018-04-05T17:00:11Z,40,mortality,1.06424856121103e-4,2.93343043332698e-8,95,14,3,1287,0
6646,X21819.1.10522,21819.1,R02M,20.1627638,15.1429153,2018-04-05T18:00:39Z,41,mortality,2.95218563096322e-5,8.26942753771209e-9,95,14,3,1287,0
6647,X21819.1.10523,21819.1,R02M,20.1627923,15.1429076,2018-04-05T19:00:09Z,40,mortality,0,0,95,14,3,1287,0
6648,X21819.1.10524,21819.1,R02M,20.1627923,15.1429076,2018-04-05T20:00:09Z,39,mortality,1.75729906409631e-5,4.88138628915641e-9,95,14,3,1287,0
6649,X21819.1.10525,21819.1,R02M,20.1628098,15.142906,2018-04-05T21:00:09Z,39,mortality,5.46037544494312e-5,1.50423565976394e-8,95,14,3,1287,0
